debate_id,speaker,text
20161009_trump_clinton,COOPER,"Secretary Clinton, your time is up."
20161009_trump_clinton,CLINTON,"So I want us to get to 100 percent, but get costs down and keep quality up."
20161009_trump_clinton,COOPER,"Mr. Trump, you have two minutes."
20161009_trump_clinton,TRUMP,"It is such a great question and it’s maybe the question I get almost more than anything else, outside of defense. Obamacare is a disaster. You know it. We all know it. It’s going up at numbers that nobody’s ever seen worldwide. Nobody’s ever seen numbers like this for health care. It’s only getting worse. In ’17, it implodes by itself. Their method of fixing it is to go back and ask Congress for more money, more and more money. We have right now almost $20 trillion in debt. Obamacare will never work. It’s very bad, very bad health insurance. Far too expensive. And not only expensive for the person that has it, unbelievably expensive for our country. It’s going to be one of the biggest line items very shortly. We have to repeal it and replace it with something absolutely much less expensive and something that works, where your plan can actually be tailored. We have to get rid of the lines around the state, artificial lines, where we stop insurance companies from coming in and competing, because they want—and President Obama and whoever was working on it—they want to leave those lines, because that gives the insurance companies essentially monopolies. We want competition. You will have the finest health care plan there is. She wants to go to a single-payer plan, which would be a disaster, somewhat similar to Canada. And if you haven’t noticed the Canadians, when they need a big operation, when something happens, they come into the United States in many cases because their system is so slow. It’s catastrophic in certain ways. But she wants to go to single payer, which means the government basically rules everything. Hillary Clinton has been after this for years. Obamacare was the first step. Obamacare is a total disaster. And not only are your rates going up by numbers that nobody’s ever believed, but your deductibles are going up, so that unless you get hit by a truck, you’re never going to be able to use it."
20161009_trump_clinton,COOPER,"Mr. Trump, your time…"
20161009_trump_clinton,TRUMP,"It is a disastrous plan, and it has to be repealed and replaced."
20161009_trump_clinton,COOPER,"Secretary Clinton, let me follow up with you. Your husband called Obamacare, quote, “the craziest thing in the world,” saying that small-business owners are getting killed as premiums double, coverage is cut in half. Was he mistaken or was the mistake simply telling the truth?"
20161009_trump_clinton,CLINTON,"No, I mean, he clarified what he meant. And it’s very clear. Look, we are in a situation in our country where if we were to start all over again, we might come up with a different system. But we have an employer-based system. That’s where the vast majority of people get their health care. And the Affordable Care Act was meant to try to fill the gap between people who were too poor and couldn’t put together any resources to afford health care, namely people on Medicaid. Obviously, Medicare, which is a single-payer system, which takes care of our elderly and does a great job doing it, by the way, and then all of the people who were employed, but people who were working but didn’t have the money to afford insurance and didn’t have anybody, an employer or anybody else, to help them. That was the slot that the Obamacare approach was to take. And like I say, 20 million people now have health insurance. So if we just rip it up and throw it away, what Donald’s not telling you is we just turn it back to the insurance companies the way it used to be, and that means the insurance companies…"
20161009_trump_clinton,COOPER,Secretary Clinton…
20161009_trump_clinton,CLINTON,"… get to do pretty much whatever they want, including saying, look, I’m sorry, you’ve got diabetes, you had cancer, your child has asthma…"
20161009_trump_clinton,COOPER,Your time is up.
20161009_trump_clinton,CLINTON,"… you may not be able to have insurance because you can’t afford it. So let’s fix what’s broken about it, but let’s not throw it away and give it all back to the insurance companies and the drug companies. That’s not going to work."
20161009_trump_clinton,COOPER,"Mr. Trump, let me follow up on this."
20161009_trump_clinton,TRUMP,"Well, I just want—just one thing. First of all, Hillary, everything’s broken about it. Everything. Number two, Bernie Sanders said that Hillary Clinton has very bad judgment. This is a perfect example of it, trying to save Obamacare, which is a disaster."
20161009_trump_clinton,COOPER,You’ve said you want to end Obamacare…
20161009_trump_clinton,TRUMP,By the way…
20161009_trump_clinton,COOPER,You’ve said you want to end Obamacare. You’ve also said you want to make coverage accessible for people with pre-existing conditions. How do you force insurance companies to do that if you’re no longer mandating that every American get insurance?
20161009_trump_clinton,TRUMP,We’re going to be able to. You’re going to have plans…
20161009_trump_clinton,COOPER,What does that mean?
20161009_trump_clinton,TRUMP,"Well, I’ll tell you what it means. You’re going to have plans that are so good, because we’re going to have so much competition in the insurance industry. Once we break out—once we break out the lines and allow the competition to come…"
20161009_trump_clinton,COOPER,Are you going—are you going to have a mandate that Americans have to have health insurance?
20161009_trump_clinton,TRUMP,"President Obama—Anderson, excuse me. President Obama, by keeping those lines, the boundary lines around each state, it was almost gone until just very toward the end of the passage of Obamacare, which, by the way, was a fraud. You know that, because Jonathan Gruber, the architect of Obamacare, was said—he said it was a great lie, it was a big lie. President Obama said you keep your doctor, you keep your plan. The whole thing was a fraud, and it doesn’t work. But when we get rid of those lines, you will have competition, and we will be able to keep pre-existing, we’ll also be able to help people that can’t get—don’t have money because we are going to have people protected. And Republicans feel this way, believe it or not, and strongly this way. We’re going to block grant into the states. We’re going to block grant into Medicaid into the states…"
20161009_trump_clinton,COOPER,"Thank you, Mr. Trump."
20161009_trump_clinton,TRUMP,… so that we will be able to take care of people without the necessary funds to take care of themselves.
20161009_trump_clinton,COOPER,"Thank you, Mr. Trump."
20161009_trump_clinton,RADDATZ,We now go to Gorbah Hamed with a question for both candidates.
20161009_trump_clinton,QUESTION,"Hi. There are 3.3 million Muslims in the United States, and I’m one of them. You’ve mentioned working with Muslim nations, but with Islamophobia on the rise, how will you help people like me deal with the consequences of being labeled as a threat to the country after the election is over?"
20161009_trump_clinton,RADDATZ,"Mr. Trump, you’re first."
20161009_trump_clinton,TRUMP,"Well, you’re right about Islamophobia, and that’s a shame. But one thing we have to do is we have to make sure that—because there is a problem. I mean, whether we like it or not, and we could be very politically correct, but whether we like it or not, there is a problem. And we have to be sure that Muslims come in and report when they see something going on. When they see hatred going on, they have to report it. As an example, in San Bernardino, many people saw the bombs all over the apartment of the two people that killed 14 and wounded many, many people. Horribly wounded. They’ll never be the same. Muslims have to report the problems when they see them. And, you know, there’s always a reason for everything. If they don’t do that, it’s a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center. Go outside. Look at Paris. Look at that horrible—these are radical Islamic terrorists. And she won’t even mention the word and nor will President Obama. He won’t use the term “radical Islamic terrorism.” Now, to solve a problem, you have to be able to state what the problem is or at least say the name. She won’t say the name and President Obama won’t say the name. But the name is there. It’s radical Islamic terror. And before you solve it, you have to say the name."
20161009_trump_clinton,RADDATZ,Secretary Clinton?
20161009_trump_clinton,CLINTON,"Well, thank you for asking your question. And I’ve heard this question from a lot of Muslim-Americans across our country, because, unfortunately, there’s been a lot of very divisive, dark things said about Muslims. And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald. I want to say just a couple of things. First, we’ve had Muslims in America since George Washington. And we’ve had many successful Muslims. We just lost a particularly well-known one with Muhammad Ali. My vision of America is an America where everyone has a place, if you’re willing to work hard, you do your part, you contribute to the community. That’s what America is. That’s what we want America to be for our children and our grandchildren. It’s also very short-sighted and even dangerous to be engaging in the kind of demagogic rhetoric that Donald has about Muslims. We need American Muslims to be part of our eyes and ears on our front lines. I’ve worked with a lot of different Muslim groups around America. I’ve met with a lot of them, and I’ve heard how important it is for them to feel that they are wanted and included and part of our country, part of our homeland security, and that’s what I want to see. It’s also important I intend to defeat ISIS, to do so in a coalition with majority Muslim nations. Right now, a lot of those nations are hearing what Donald says and wondering, why should we cooperate with the Americans? And this is a gift to ISIS and the terrorists, violent jihadist terrorists. We are not at war with Islam. And it is a mistake and it plays into the hands of the terrorists to act as though we are. So I want a country where citizens like you and your family are just as welcome as anyone else."
20161009_trump_clinton,RADDATZ,"Thank you, Secretary Clinton. Mr. Trump, in December, you said this. “Donald J. Trump is calling for a total and complete shutdown of Muslims entering the United States until our country’s representatives can figure out what the hell is going on. We have no choice. We have no choice.” Your running mate said this week that the Muslim ban is no longer your position. Is that correct? And if it is, was it a mistake to have a religious test?"
20161009_trump_clinton,TRUMP,"First of all, Captain Khan is an American hero, and if I were president at that time, he would be alive today, because unlike her, who voted for the war without knowing what she was doing, I would not have had our people in Iraq. Iraq was a disaster. So he would have been alive today. The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world. Hillary Clinton wants to allow hundreds of thousands—excuse me. Excuse me.."
20161009_trump_clinton,RADDATZ,"And why did it morph into that? No, did you—no, answer the question. Do you still believe…"
20161009_trump_clinton,TRUMP,Why don’t you interrupt her? You interrupt me all the time.
20161009_trump_clinton,RADDATZ,I do.
20161009_trump_clinton,TRUMP,Why don’t you interrupt her?
20161009_trump_clinton,RADDATZ,Would you please explain whether or not the Muslim ban still stands?
20161009_trump_clinton,TRUMP,"It’s called extreme vetting. We are going to areas like Syria where they’re coming in by the tens of thousands because of Barack Obama. And Hillary Clinton wants to allow a 550 percent increase over Obama. People are coming into our country like we have no idea who they are, where they are from, what their feelings about our country is, and she wants 550 percent more. This is going to be the great Trojan horse of all time. We have enough problems in this country. I believe in building safe zones. I believe in having other people pay for them, as an example, the Gulf states, who are not carrying their weight, but they have nothing but money, and take care of people. But I don’t want to have, with all the problems this country has and all of the problems that you see going on, hundreds of thousands of people coming in from Syria when we know nothing about them. We know nothing about their values and we know nothing about their love for our country."
20161009_trump_clinton,RADDATZ,"And, Secretary Clinton, let me ask you about that, because you have asked for an increase from 10,000 to 65,000 Syrian refugees. We know you want tougher vetting. That’s not a perfect system. So why take the risk of having those refugees come into the country?"
20161009_trump_clinton,CLINTON,"Well, first of all, I will not let anyone into our country that I think poses a risk to us. But there are a lot of refugees, women and children—think of that picture we all saw of that 4-year-old boy with the blood on his forehead because he’d been bombed by the Russian and Syrian air forces. There are children suffering in this catastrophic war, largely, I believe, because of Russian aggression. And we need to do our part. We by no means are carrying anywhere near the load that Europe and others are. But we will have vetting that is as tough as it needs to be from our professionals, our intelligence experts and others. But it is important for us as a policy, you know, not to say, as Donald has said, we’re going to ban people based on a religion. How do you do that? We are a country founded on religious freedom and liberty. How do we do what he has advocated without causing great distress within our own county? Are we going to have religious tests when people fly into our country? And how do we expect to be able to implement those? So I thought that what he said was extremely unwise and even dangerous. And indeed, you can look at the propaganda on a lot of the terrorist sites, and what Donald Trump says about Muslims is used to recruit fighters, because they want to create a war between us. And the final thing I would say, this is the 10th or 12th time that he’s denied being for the war in Iraq. We have it on tape. The entire press corps has looked at it. It’s been debunked, but it never stops him from saying whatever he wants to say."
20161009_trump_clinton,TRUMP,That’s not been debunked.
20161009_trump_clinton,CLINTON,"So, please…"
20161009_trump_clinton,TRUMP,That has not been debunked.
20161009_trump_clinton,CLINTON,… go to HillaryClinton.com and you can see it.
20161009_trump_clinton,TRUMP,"I was against—I was against the war in Iraq. Has not been debunked. And you voted for it. And you shouldn’t have. Well, I just want to say…"
20161009_trump_clinton,RADDATZ,There’s been lots of fact-checking on that. I’d like to move on to an online question…
20161009_trump_clinton,TRUMP,Excuse me. She just went about 25 seconds over her time.
20161009_trump_clinton,RADDATZ,She did not.
20161009_trump_clinton,TRUMP,"Could I just respond to this, please?"
20161009_trump_clinton,RADDATZ,"Very quickly, please."
20161009_trump_clinton,TRUMP,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens. When we want to send them back to their country, their country says we don’t want them. In some cases, they’re murderers, drug lords, drug problems. And they don’t want them. And Hillary Clinton, when she was secretary of state, said that’s OK, we can’t force it into their country. Let me tell you, I’m going to force them right back into their country. They’re murderers and some very bad people. And I will tell you very strongly, when Bernie Sanders said she had bad judgment, she has really bad judgment, because we are letting people into this country that are going to cause problems and crime like you’ve never seen. We’re also letting drugs pour through our southern border at a record clip. At a record clip. And it shouldn’t be allowed to happen. ICE just endorsed me. They’ve never endorsed a presidential candidate. The Border Patrol agents, 16,500, just recently endorsed me, and they endorsed me because I understand the border. She doesn’t. She wants amnesty for everybody. Come right in. Come right over. It’s a horrible thing she’s doing. She’s got bad judgment, and honestly, so bad that she should never be president of the United States. That I can tell you."
20161009_trump_clinton,RADDATZ,"Thank you, Mr. Trump. I want to move on. This next question comes from the public through the Bipartisan Open Debate Coalition’s online forum, where Americans submitted questions that generated millions of votes. This question involves WikiLeaks release of purported excerpts of Secretary Clinton’s paid speeches, which she has refused to release, and one line in particular, in which you, Secretary Clinton, purportedly say you need both a public and private position on certain issues. So, Tu, from Virginia asks, is it OK for politicians to be two-faced? Is it acceptable for a politician to have a private stance on issues? Secretary Clinton, your two minutes."
20161009_trump_clinton,CLINTON,"Well, right. As I recall, that was something I said about Abraham Lincoln after having seen the wonderful Steven Spielberg movie called “Lincoln.” It was a master class watching President Lincoln get the Congress to approve the 13th Amendment. It was principled, and it was strategic. And I was making the point that it is hard sometimes to get the Congress to do what you want to do and you have to keep working at it. And, yes, President Lincoln was trying to convince some people, he used some arguments, convincing other people, he used other arguments. That was a great—I thought a great display of presidential leadership. But, you know, let’s talk about what’s really going on here, Martha, because our intelligence community just came out and said in the last few days that the Kremlin, meaning Putin and the Russian government, are directing the attacks, the hacking on American accounts to influence our election. And WikiLeaks is part of that, as are other sites where the Russians hack information, we don’t even know if it’s accurate information, and then they put it out. We have never in the history of our country been in a situation where an adversary, a foreign power, is working so hard to influence the outcome of the election. And believe me, they’re not doing it to get me elected. They’re doing it to try to influence the election for Donald Trump. Now, maybe because he has praised Putin, maybe because he says he agrees with a lot of what Putin wants to do, maybe because he wants to do business in Moscow, I don’t know the reasons. But we deserve answers. And we should demand that Donald release all of his tax returns so that people can see what are the entanglements and the financial relationships that he has…"
20161009_trump_clinton,RADDATZ,"We’re going to get to that later. Secretary Clinton, you’re out of time."
20161009_trump_clinton,CLINTON,… with the Russians and other foreign powers.
20161009_trump_clinton,RADDATZ,Mr. Trump?
20161009_trump_clinton,TRUMP,"Well, I think I should respond, because—so ridiculous. Look, now she’s blaming—she got caught in a total lie. Her papers went out to all her friends at the banks, Goldman Sachs and everybody else, and she said things—WikiLeaks that just came out. And she lied. Now she’s blaming the lie on the late, great Abraham Lincoln. That’s one that I haven’t…[laughter] OK, Honest Abe, Honest Abe never lied. That’s the good thing. That’s the big difference between Abraham Lincoln and you. That’s a big, big difference. We’re talking about some difference. But as far as other elements of what she was saying, I don’t know Putin. I think it would be great if we got along with Russia because we could fight ISIS together, as an example. But I don’t know Putin. But I notice, anytime anything wrong happens, they like to say the Russians are—she doesn’t know if it’s the Russians doing the hacking. Maybe there is no hacking. But they always blame Russia. And the reason they blame Russia because they think they’re trying to tarnish me with Russia. I know nothing about Russia. I know—I know about Russia, but I know nothing about the inner workings of Russia. I don’t deal there. I have no businesses there. I have no loans from Russia. I have a very, very great balance sheet, so great that when I did the Old Post Office on Pennsylvania Avenue, the United States government, because of my balance sheet, which they actually know very well, chose me to do the Old Post Office, between the White House and Congress, chose me to do the Old Post Office. One of the primary things, in fact, perhaps the primary thing was balance sheet. But I have no loans with Russia. You could go to the United States government, and they would probably tell you that, because they know my sheet very well in order to get that development I had to have. Now, the taxes are a very simple thing. As soon as I have—first of all, I pay hundreds of millions of dollars in taxes. Many of her friends took bigger deductions. Warren Buffett took a massive deduction. Soros, who’s a friend of hers, took a massive deduction. Many of the people that are giving her all this money that she can do many more commercials than me gave her—took massive deductions. I pay hundreds of millions of dollars in taxes. But—but as soon as my routine audit is finished, I’ll release my returns. I’ll be very proud to. They’re actually quite great."
20161009_trump_clinton,RADDATZ,"Thank you, Mr. Trump."
20161009_trump_clinton,COOPER,"We want to turn, actually, to the topic of taxes. We have a question from Spencer Maass. Spencer?"
20161009_trump_clinton,QUESTION,"Good evening. My question is, what specific tax provisions will you change to ensure the wealthiest Americans pay their fair share in taxes?"
20161009_trump_clinton,COOPER,"Mr. Trump, you have two minutes."
20161009_trump_clinton,TRUMP,"Well, one thing I’d do is get rid of carried interest. One of the greatest provisions for people like me, to be honest with you, I give up a lot when I run, because I knock out the tax code. And she could have done this years ago, by the way. She’s a United States—she was a United States senator. She complains that Donald Trump took advantage of the tax code. Well, why didn’t she change it? Why didn’t you change it when you were a senator? The reason you didn’t is that all your friends take the same advantage that I do. And I do. You have provisions in the tax code that, frankly, we could change. But you wouldn’t change it, because all of these people give you the money so you can take negative ads on Donald Trump. But—and I say that about a lot of things. You know, I’ve heard Hillary complaining about so many different things over the years. “I wish you would have done this.” But she’s been there for 30 years she’s been doing this stuff. She never changed. And she never will change. She never will change. We’re getting rid of carried interest provisions. I’m lowering taxes actually, because I think it’s so important for corporations, because we have corporations leaving—massive corporations and little ones, little ones can’t form. We’re getting rid of regulations which goes hand in hand with the lowering of the taxes. But we’re bringing the tax rate down from 35 percent to 15 percent. We’re cutting taxes for the middle class. And I will tell you, we are cutting them big league for the middle class. And I will tell you, Hillary Clinton is raising your taxes, folks. You can look at me. She’s raising your taxes really high. And what that’s going to do is a disaster for the country. But she is raising your taxes and I’m lowering your taxes. That in itself is a big difference. We are going to be thriving again. We have no growth in this country. There’s no growth. If China has a GDP of 7 percent, it’s like a national catastrophe. We’re down at 1 percent. And that’s, like, no growth. And we’re going lower, in my opinion. And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world. And I’m bringing them down to one of the lower in the world. And I think it’s so important—one of the most important things we can do. But she is raising everybody’s taxes massively."
20161009_trump_clinton,COOPER,"Secretary Clinton, you have two minutes. The question was, what specific tax provisions will you change to ensure the wealthiest Americans pay their fair share of taxes?"
20161009_trump_clinton,CLINTON,"Well, everything you’ve heard just now from Donald is not true. I’m sorry I have to keep saying this, but he lives in an alternative reality. And it is sort of amusing to hear somebody who hasn’t paid federal income taxes in maybe 20 years talking about what he’s going to do. But I’ll tell you what he’s going to do. His plan will give the wealthy and corporations the biggest tax cuts they’ve ever had, more than the Bush tax cuts by at least a factor of two. Donald always takes care of Donald and people like Donald, and this would be a massive gift. And, indeed, the way that he talks about his tax cuts would end up raising taxes on middle-class families, millions of middle-class families. Now, here’s what I want to do. I have said nobody who makes less than $250,000 a year—and that’s the vast majority of Americans as you know—will have their taxes raised, because I think we’ve got to go where the money is. And the money is with people who have taken advantage of every single break in the tax code. And, yes, when I was a senator, I did vote to close corporate loopholes. I voted to close, I think, one of the loopholes he took advantage of when he claimed a billion-dollar loss that enabled him to avoid paying taxes. I want to have a tax on people who are making a million dollars. It’s called the Buffett rule. Yes, Warren Buffett is the one who’s gone out and said somebody like him should not be paying a lower tax rate than his secretary. I want to have a surcharge on incomes above $5 million. We have to make up for lost times, because I want to invest in you. I want to invest in hard-working families. And I think it’s been unfortunate, but it’s happened, that since the Great Recession, the gains have all gone to the top. And we need to reverse that. People like Donald, who paid zero in taxes, zero for our vets, zero for our military, zero for health and education, that is wrong."
20161009_trump_clinton,COOPER,"Thank you, Secretary."
20161009_trump_clinton,CLINTON,"And we’re going to make sure that nobody, no corporation, and no individual can get away without paying his fair share to support our country."
20161009_trump_clinton,COOPER,"Thank you. I want to give you—Mr. Trump, I want to give you the chance to respond. I just wanted to tell our viewers what she’s referring to. In the last month, taxes were the number-one issue on Facebook for the first time in the campaign. The New York Times published three pages of your 1995 tax returns. They show you claimed a $916 million loss, which means you could have avoided paying personal federal income taxes for years. You’ve said you pay state taxes, employee taxes, real estate taxes, property taxes. You have not answered, though, a simple question. Did you use that $916 million loss to avoid paying personal federal income taxes for years?"
20161009_trump_clinton,TRUMP,"Of course I do. Of course I do. And so do all of her donors, or most of her donors. I know many of her donors. Her donors took massive tax write-offs."
20161009_trump_clinton,COOPER,So have you paid personal federal income tax?
20161009_trump_clinton,TRUMP,"A lot of my—excuse me, Anderson—a lot of my write- off was depreciation and other things that Hillary as a senator allowed. And she’ll always allow it, because the people that give her all this money, they want it. That’s why. See, I understand the tax code better than anybody that’s ever run for president. Hillary Clinton—and it’s extremely complex—Hillary Clinton has friends that want all of these provisions, including they want the carried interest provision, which is very important to Wall Street people. But they really want the carried interest provision, which I believe Hillary’s leaving. Very interesting why she’s leaving carried interest. But I will tell you that, number one, I pay tremendous numbers of taxes. I absolutely used it. And so did Warren Buffett and so did George Soros and so did many of the other people that Hillary is getting money from. Now, I won’t mention their names, because they’re rich, but they’re not famous. So we won’t make them famous."
20161009_trump_clinton,COOPER,So can you—can you say how many years you have avoided paying personal federal income taxes?
20161009_trump_clinton,TRUMP,"No, but I pay tax, and I pay federal tax, too. But I have a write-off, a lot of it’s depreciation, which is a wonderful charge. I love depreciation. You know, she’s given it to us. Hey, if she had a problem—for 30 years she’s been doing this, Anderson. I say it all the time. She talks about health care. Why didn’t she do something about it? She talks about taxes. Why didn’t she do something about it? She doesn’t do anything about anything other than talk. With her, it’s all talk and no action."
20161009_trump_clinton,COOPER,In the past…
20161009_trump_clinton,TRUMP,"And, again, Bernie Sanders, it’s really bad judgment. She has made bad judgment not only on taxes. She’s made bad judgments on Libya, on Syria, on Iraq. I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they’ve left, that’s why ISIS formed in the first place. They started from that little area, and now they’re in 32 different nations, Hillary. Congratulations. Great job."
20161009_trump_clinton,COOPER,"Secretary—I want you to be able to respond, Secretary Clinton."
20161009_trump_clinton,CLINTON,"Well, here we go again. I’ve been in favor of getting rid of carried interest for years, starting when I was a senator from New York. But that’s not the point here."
20161009_trump_clinton,TRUMP,Why didn’t you do it? Why didn’t you do it?
20161009_trump_clinton,COOPER,Allow her to respond.
20161009_trump_clinton,CLINTON,Because I was a senator with a Republican president.
20161009_trump_clinton,TRUMP,"Oh, really?"
20161009_trump_clinton,CLINTON,I will be the president and we will get it done. That’s exactly right.
20161009_trump_clinton,TRUMP,"You could have done it, if you were an effective—if you were an effective senator, you could have done it. If you were an effective senator, you could have done it. But you were not an effective senator."
20161009_trump_clinton,COOPER,Please allow her to respond. She didn’t interrupt you.
20161009_trump_clinton,CLINTON,"You know, under our Constitution, presidents have something called veto power. Look, he has now said repeatedly, “30 years this and 30 years that.” So let me talk about my 30 years in public service. I’m very glad to do so. Eight million kids every year have health insurance, because when I was first lady I worked with Democrats and Republicans to create the Children’s Health Insurance Program. Hundreds of thousands of kids now have a chance to be adopted because I worked to change our adoption and foster care system. After 9/11, I went to work with Republican mayor, governor and president to rebuild New York and to get health care for our first responders who were suffering because they had run toward danger and gotten sickened by it. Hundreds of thousands of National Guard and Reserve members have health care because of work that I did, and children have safer medicines because I was able to pass a law that required the dosing to be more carefully done. When I was secretary of state, I went around the world advocating for our country, but also advocating for women’s rights, to make sure that women had a decent chance to have a better life and negotiated a treaty with Russia to lower nuclear weapons. Four hundred pieces of legislation have my name on it as a sponsor or cosponsor when I was a senator for eight years. I worked very hard and was very proud to be re-elected in New York by an even bigger margin than I had been elected the first time. And as president, I will take that work, that bipartisan work, that finding common ground, because you have to be able to get along with people to get things done in Washington."
20161009_trump_clinton,COOPER,"Thank you, secretary."
20161009_trump_clinton,CLINTON,"And I’ve proven that I can, and for 30 years, I’ve produced results for people."
20161009_trump_clinton,COOPER,"Thank you, secretary."
20161009_trump_clinton,RADDATZ,We’re going to move on to Syria. Both of you have mentioned that.
20161009_trump_clinton,TRUMP,"She said a lot of things that were false. I mean, I think we should be allowed to maybe…"
20161009_trump_clinton,RADDATZ,"No, we can—no, Mr. Trump, we’re going to go on. This is about the audience."
20161009_trump_clinton,TRUMP,Excuse me. Because she has been a disaster as a senator. A disaster.
20161009_trump_clinton,RADDATZ,"Mr. Trump, we’re going to move on. The heart-breaking video of a 5-year-old Syrian boy named Omran sitting in an ambulance after being pulled from the rubble after an air strike in Aleppo focused the world’s attention on the horrors of the war in Syria, with 136 million views on Facebook alone. But there are much worse images coming out of Aleppo every day now, where in the past few weeks alone, 400 people have been killed, at least 100 of them children. Just days ago, the State Department called for a war crimes investigation of the Syrian regime of Bashar al-Assad and its ally, Russia, for their bombardment of Aleppo. So this next question comes from social media through Facebook. Diane from Pennsylvania asks, if you were president, what would you do about Syria and the humanitarian crisis in Aleppo? Isn’t it a lot like the Holocaust when the U.S. waited too long before we helped? Secretary Clinton, we will begin with your two minutes."
20161009_trump_clinton,CLINTON,"Well, the situation in Syria is catastrophic. And every day that goes by, we see the results of the regime by Assad in partnership with the Iranians on the ground, the Russians in the air, bombarding places, in particular Aleppo, where there are hundreds of thousands of people, probably about 250,000 still left. And there is a determined effort by the Russian air force to destroy Aleppo in order to eliminate the last of the Syrian rebels who are really holding out against the Assad regime. Russia hasn’t paid any attention to ISIS. They’re interested in keeping Assad in power. So I, when I was secretary of state, advocated and I advocate today a no-fly zone and safe zones. We need some leverage with the Russians, because they are not going to come to the negotiating table for a diplomatic resolution, unless there is some leverage over them. And we have to work more closely with our partners and allies on the ground. But I want to emphasize that what is at stake here is the ambitions and the aggressiveness of Russia. Russia has decided that it’s all in, in Syria. And they’ve also decided who they want to see become president of the United States, too, and it’s not me. I’ve stood up to Russia. I’ve taken on Putin and others, and I would do that as president. I think wherever we can cooperate with Russia, that’s fine. And I did as secretary of state. That’s how we got a treaty reducing nuclear weapons. It’s how we got the sanctions on Iran that put a lid on the Iranian nuclear program without firing a single shot. So I would go to the negotiating table with more leverage than we have now. But I do support the effort to investigate for crimes, war crimes committed by the Syrians and the Russians and try to hold them accountable."
20161009_trump_clinton,RADDATZ,"Thank you, Secretary Clinton. Mr. Trump?"
20161009_trump_clinton,TRUMP,"First of all, she was there as secretary of state with the so-called line in the sand, which…"
20161009_trump_clinton,CLINTON,"No, I wasn’t. I was gone. I hate to interrupt you, but at some point…"
20161009_trump_clinton,TRUMP,OK. But you were in contact—excuse me. You were…
20161009_trump_clinton,CLINTON,"At some point, we need to do some fact-checking here."
20161009_trump_clinton,TRUMP,"You were in total contact with the White House, and perhaps, sadly, Obama probably still listened to you. I don’t think he would be listening to you very much anymore. Obama draws the line in the sand. It was laughed at all over the world what happened. Now, with that being said, she talks tough against Russia. But our nuclear program has fallen way behind, and they’ve gone wild with their nuclear program. Not good. Our government shouldn’t have allowed that to happen. Russia is new in terms of nuclear. We are old. We’re tired. We’re exhausted in terms of nuclear. A very bad thing. Now, she talks tough, she talks really tough against Putin and against Assad. She talks in favor of the rebels. She doesn’t even know who the rebels are. You know, every time we take rebels, whether it’s in Iraq or anywhere else, we’re arming people. And you know what happens? They end up being worse than the people. Look at what she did in Libya with Gadhafi. Gadhafi’s out. It’s a mess. And, by the way, ISIS has a good chunk of their oil. I’m sure you probably have heard that. It was a disaster. Because the fact is, almost everything she’s done in foreign policy has been a mistake and it’s been a disaster. But if you look at Russia, just take a look at Russia, and look at what they did this week, where I agree, she wasn’t there, but possibly she’s consulted. We sign a peace treaty. Everyone’s all excited. Well, what Russia did with Assad and, by the way, with Iran, who you made very powerful with the dumbest deal perhaps I’ve ever seen in the history of deal-making, the Iran deal, with the $150 billion, with the $1.7 billion in cash, which is enough cash to fill up this room. But look at that deal. Iran now and Russia are now against us. So she wants to fight. She wants to fight for rebels. There’s only one problem. You don’t even know who the rebels are. So what’s the purpose?"
20161009_trump_clinton,RADDATZ,"Mr. Trump, Mr. Trump, your two minutes is up."
20161009_trump_clinton,TRUMP,And one thing I have to say.
20161009_trump_clinton,RADDATZ,Your two minutes is up.
20161009_trump_clinton,TRUMP,"I don’t like Assad at all, but Assad is killing ISIS. Russia is killing ISIS. And Iran is killing ISIS. And those three have now lined up because of our weak foreign policy."
20161009_trump_clinton,RADDATZ,"Mr. Trump, let me repeat the question. If you were president…[laughter]…what would you do about Syria and the humanitarian crisis in Aleppo? And I want to remind you what your running mate said. He said provocations by Russia need to be met with American strength and that if Russia continues to be involved in air strikes along with the Syrian government forces of Assad, the United States of America should be prepared to use military force to strike the military targets of the Assad regime."
20161009_trump_clinton,TRUMP,"OK. He and I haven’t spoken, and I disagree. I disagree."
20161009_trump_clinton,RADDATZ,You disagree with your running mate?
20161009_trump_clinton,TRUMP,"I think you have to knock out ISIS. Right now, Syria is fighting ISIS. We have people that want to fight both at the same time. But Syria is no longer Syria. Syria is Russia and it’s Iran, who she made strong and Kerry and Obama made into a very powerful nation and a very rich nation, very, very quickly, very, very quickly. I believe we have to get ISIS. We have to worry about ISIS before we can get too much more involved. She had a chance to do something with Syria. They had a chance. And that was the line. And she didn’t."
20161009_trump_clinton,RADDATZ,What do you think will happen if Aleppo falls?
20161009_trump_clinton,TRUMP,"I think Aleppo is a disaster, humanitarian-wise."
20161009_trump_clinton,RADDATZ,What do you think will happen if it falls?
